,,,,,,,,,,,,,,,,,,,,,
,日付,レース,枠番,登録番号,全国勝率,全国2連,全国3連,当地勝率,当地2連,当地3連,モーター2連,モーター3連,コース1_平均着順,コース2_平均着順,コース3_平均着順,コース4_平均着順,コース5_平均着順,コース6_平均着順,展示タイム,着順,3連単払戻金
,20250814,9,2,5126,6.56,52.85,69.92,4.93,28.14,47.9,25.0,37.07,1.0,2.0,5.0,3.67,,6.0,6.78,1,"¥14,120"
,20250814,9,3,3828,4.97,26.45,44.63,5.54,37.14,60.0,40.52,58.62,1.0,3.0,5.0,3.0,3.5,5.0,6.79,3,"¥14,120"
,20250814,9,4,3612,6.26,42.54,62.69,6.39,49.23,66.15,36.21,49.14,1.0,3.25,4.0,2.0,,,6.83,6,"¥14,120"
,20250814,9,5,4040,6.04,43.88,61.15,5.79,42.31,57.69,36.44,55.93,1.0,2.0,2.0,5.0,5.0,5.0,6.84,4,"¥14,120"
,20250814,9,6,5161,5.62,41.94,58.06,5.36,35.03,50.32,32.46,50.88,1.0,2.0,3.5,4.0,1.0,4.5,6.82,5,"¥14,120"
,20250814,10,1,4925,5.76,33.61,58.82,5.62,35.29,57.84,33.03,47.71,3.0,3.0,2.0,2.5,2.0,5.0,6.75,1,"¥1,530"
,20250814,10,2,4025,6.24,43.24,62.16,5.75,38.55,57.83,47.41,62.93,2.0,1.0,1.0,3.0,3.0,5.0,6.75,2,"¥1,530"
,20250814,10,3,4725,4.71,22.92,41.67,4.61,24.24,40.4,27.43,46.9,1.0,5.0,2.0,,2.5,5.0,6.86,4,"¥1,530"
,20250814,10,4,4446,6.05,39.64,54.05,5.94,39.01,59.57,39.29,59.82,2.5,1.0,2.0,5.0,3.0,5.0,6.82,5,"¥1,530"
,20250814,10,5,4057,6.02,40.31,63.57,5.8,40.0,62.31,42.86,53.78,1.0,3.5,1.0,4.0,2.0,4.0,6.78,6,"¥1,530"
,20250814,10,6,5016,6.13,39.13,61.96,6.32,42.98,61.16,41.07,56.25,1.0,4.0,1.0,3.0,5.5,3.0,6.82,3,"¥1,530"
,20250814,11,1,4654,6.08,39.39,66.67,6.53,50.67,74.0,35.04,47.86,1.0,1.0,2.5,3.0,4.0,4.0,6.83,1,¥870
,20250814,11,2,4055,6.26,43.97,59.48,6.88,53.44,67.18,30.63,48.65,1.0,3.0,2.0,2.5,3.0,,6.88,2,¥870
,20250814,11,3,4735,4.72,28.43,40.2,3.81,15.63,25.0,28.97,42.06,1.0,2.0,4.0,3.0,4.0,3.0,6.84,3,¥870
,20250814,11,4,4105,5.5,33.6,57.6,5.87,38.21,61.79,45.95,64.86,1.0,2.0,2.5,4.0,3.5,6.0,6.86,4,¥870
,20250814,11,5,4295,6.84,57.48,70.87,6.92,56.55,68.97,34.86,54.13,2.0,2.0,4.0,4.0,2.5,5.0,6.87,5,¥870
,20250814,11,6,4404,4.25,26.85,38.89,3.71,16.07,33.93,25.93,44.44,1.0,5.5,1.0,1.0,5.0,6.0,6.85,6,¥870
,20250814,12,1,3854,6.81,45.28,61.32,8.11,67.35,81.63,40.17,60.68,1.0,2.0,3.0,1.5,3.0,,6.83,1,"¥1,860"
,20250814,12,2,4290,6.42,37.1,54.84,7.43,55.65,73.04,27.93,45.95,1.0,1.0,2.0,2.0,3.0,,6.85,5,"¥1,860"
,20250814,12,3,4278,6.7,47.12,64.42,7.03,57.14,67.14,47.79,61.06,1.0,3.0,2.0,4.0,2.0,,6.81,3,"¥1,860"
,20250814,12,4,4002,7.16,55.1,73.47,7.18,59.24,76.43,40.16,52.46,1.5,2.5,2.0,3.0,3.0,3.0,6.81,2,"¥1,860"
,20250814,12,5,4512,6.71,49.62,69.92,7.14,57.53,73.97,44.07,59.32,1.0,,1.0,3.5,6.0,3.0,6.87,4,"¥1,860"
,20250814,12,6,4857,6.78,56.58,72.37,6.69,56.34,70.42,43.97,61.21,1.0,4.0,1.0,5.0,2.5,3.0,6.87,6,"¥1,860"
,20250727,1,1,4811,4.93,26.56,45.31,5.1,25.64,48.72,32.32,47.47,,6.0,5.0,5.0,,4.0,6.83,2,¥710
,20250727,1,2,4902,4.81,28.93,45.45,5.2,36.63,49.5,21.79,38.46,5.0,,5.0,3.0,6.0,,6.86,6,¥710
,20250727,1,3,4760,7.03,45.71,63.81,8.1,71.23,79.45,47.52,65.35,1.0,1.0,,2.0,1.0,1.0,6.82,1,¥710
,20250727,1,4,4343,3.21,8.18,21.82,3.78,18.52,25.93,33.33,46.24,5.0,,2.0,,5.0,4.0,6.87,5,¥710
,20250727,1,5,4462,4.81,32.29,47.92,4.58,34.62,46.15,36.36,62.63,1.0,4.0,,4.0,5.0,,6.93,3,¥710
,20250727,1,6,4283,4.76,25.58,44.19,3.9,10.0,30.0,32.0,49.0,4.0,,6.0,2.0,3.0,,6.85,4,¥710
,20250727,2,1,5277,5.15,30.58,50.41,4.7,15.0,45.0,24.74,47.42,,5.0,6.0,2.0,,2.0,6.84,3,"¥9,770"
,20250727,2,2,4133,6.04,39.32,59.83,6.09,41.3,63.04,22.83,39.13,2.0,1.0,1.0,2.0,6.0,,6.85,4,"¥9,770"
,20250727,2,3,3652,3.59,16.67,22.22,3.45,13.79,20.69,34.69,54.08,2.0,5.0,,6.0,5.0,,6.91,6,"¥9,770"
,20250727,2,4,4905,4.17,21.78,33.66,3.69,15.38,26.92,31.68,49.5,4.0,5.0,,,5.0,4.0,6.85,5,"¥9,770"
,20250727,2,5,5061,2.9,13.11,24.59,1.14,0.0,0.0,41.41,53.54,,6.0,6.0,1.0,,6.0,6.79,1,"¥9,770"
,20250727,2,6,4981,5.67,39.25,56.07,5.5,40.0,45.0,35.64,49.5,1.0,5.0,2.0,5.0,5.0,,6.92,2,"¥9,770"
,20250727,3,1,4930,5.95,41.23,57.89,5.69,43.75,62.5,41.24,58.76,,3.0,1.0,1.0,3.0,4.0,6.81,4,"¥67,330"
,20250727,3,2,4474,5.14,33.72,46.51,4.26,10.53,21.05,34.38,45.83,3.0,,4.0,4.0,3.0,4.0,6.87,1,"¥67,330"
,20250727,3,3,4216,5.53,34.03,57.64,6.88,56.25,75.0,33.01,48.54,1.0,,2.0,1.0,3.0,5.0,6.89,5,"¥67,330"
,20250727,3,4,4154,5.38,35.59,55.93,3.0,0.0,28.57,31.68,49.5,3.0,3.0,6.0,,5.0,6.0,6.86,6,"¥67,330"
,20250727,3,5,4067,6.44,51.39,68.06,6.23,46.67,63.33,38.24,51.96,2.0,2.0,2.0,1.0,,2.0,6.76,2,"¥67,330"
,20250727,3,6,4289,6.08,42.2,63.3,5.38,37.93,51.72,26.53,39.8,3.0,6.0,,,5.0,,6.86,3,"¥67,330"
,20250727,4,1,4978,3.91,16.95,33.9,4.89,26.32,42.11,18.48,28.26,,3.0,4.0,1.0,,6.0,6.84,2,"¥4,480"
,20250727,4,2,4349,5.09,32.26,47.31,4.4,20.0,30.0,31.91,47.87,4.0,6.0,3.0,5.0,4.0,,6.79,5,"¥4,480"
,20250727,4,3,4410,5.07,33.33,49.07,5.76,48.65,59.46,45.83,62.5,1.0,5.0,,3.0,,6.0,6.84,6,"¥4,480"
,20250727,4,4,4948,5.31,35.94,50.0,5.58,37.5,52.5,30.93,50.52,1.0,1.0,,,3.5,3.0,6.81,1,"¥4,480"
,20250727,4,5,4184,6.6,49.47,68.42,6.49,42.22,73.33,40.59,58.42,1.5,,5.0,3.0,,,6.82,3,"¥4,480"
,20250727,4,6,4560,6.03,43.62,59.57,5.71,28.57,57.14,24.49,39.8,2.0,,,3.0,6.0,3.0,6.93,4,"¥4,480"
,20250727,5,1,4004,4.49,26.6,42.55,4.17,27.78,27.78,32.04,42.72,,2.0,2.0,3.0,2.0,2.0,6.75,3,"¥1,690"
,20250727,5,2,4933,6.95,54.48,71.72,6.16,36.84,73.68,43.56,63.37,1.0,2.0,2.0,,4.0,2.0,6.75,1,"¥1,690"
,20250727,5,3,4469,5.56,36.0,53.0,5.25,31.82,52.27,24.75,34.65,5.0,,4.0,4.0,3.0,,6.86,4,"¥1,690"
,20250727,5,4,4824,6.66,41.43,65.0,7.15,55.32,82.98,22.92,34.38,,2.0,1.0,1.0,5.0,4.0,6.83,2,"¥1,690"
,20250727,5,5,4811,4.93,26.56,45.31,5.1,25.64,48.72,32.32,47.47,2.0,6.0,5.0,5.0,,4.0,6.82,6,"¥1,690"
,20250727,5,6,4866,3.96,20.0,29.0,4.06,17.65,23.53,31.37,52.94,3.0,2.0,,,,2.0,6.84,5,"¥1,690"
,20250727,6,1,4506,5.68,40.71,58.41,6.2,60.0,60.0,35.35,53.54,,5.0,3.0,4.0,6.0,2.0,6.80,1,¥560
,20250727,6,2,4343,3.21,8.18,21.82,3.78,18.52,25.93,33.33,46.24,5.0,,2.0,5.0,5.0,4.0,6.84,5,¥560
,20250727,6,3,5138,2.61,5.26,8.77,3.25,12.5,18.75,21.28,36.17,6.0,,5.0,4.0,6.0,4.0,6.85,4,¥560
,20250727,6,4,4441,6.07,39.29,61.43,6.85,51.85,74.07,20.43,35.48,1.0,4.0,5.0,,1.0,6.0,6.81,2,¥560
,20250727,6,5,5367,1.33,0.0,0.0,0.89,0.0,0.0,41.18,54.9,,,,,,6.0,6.89,6,¥560
,20250727,6,6,4641,4.44,24.35,37.39,0.0,0.0,0.0,40.82,65.31,4.0,3.0,4.0,4.0,3.0,,6.81,3,¥560
,20250727,7,1,5061,2.9,13.11,24.59,1.14,0.0,0.0,41.41,53.54,,6.0,6.0,1.0,1.0,6.0,6.70,3,"¥3,590"
,20250727,7,2,4154,5.38,35.59,55.93,3.0,0.0,28.57,31.68,49.5,3.0,3.0,6.0,6.0,5.0,6.0,6.84,5,"¥3,590"
,20250727,7,3,4808,5.8,39.86,53.62,7.0,50.0,70.0,26.53,44.9,1.0,3.0,5.0,6.0,4.0,4.0,6.85,1,"¥3,590"
,20250727,7,4,3527,5.29,30.95,50.79,5.48,25.81,64.52,35.35,51.52,1.0,3.0,3.0,,2.0,4.0,6.82,4,"¥3,590"
,20250727,7,5,3908,6.58,43.26,58.87,6.89,44.44,59.26,12.5,31.25,1.0,2.0,2.0,3.0,,5.0,6.85,2,"¥3,590"
,20250727,7,6,4902,4.81,28.93,45.45,5.2,36.63,49.5,21.79,38.46,5.0,6.0,5.0,3.0,6.0,,6.82,6,"¥3,590"
,20250727,8,1,3929,4.67,24.44,43.33,4.74,26.32,36.84,24.1,45.78,,3.0,,1.0,4.0,4.0,6.80,1,¥780
,20250727,8,2,4184,6.6,49.47,68.42,6.49,42.22,73.33,40.59,58.42,1.5,,5.0,3.0,3.0,,6.83,2,¥780
,20250727,8,3,4289,6.08,42.2,63.3,5.38,37.93,51.72,26.53,39.8,3.0,6.0,,,5.0,3.0,6.84,5,¥780
,20250727,8,4,3809,4.21,14.29,38.1,4.5,16.67,50.0,44.66,60.19,6.0,1.0,1.5,,4.0,,6.86,3,¥780
,20250727,8,5,3652,3.59,16.67,22.22,3.45,13.79,20.69,34.69,54.08,2.0,5.0,6.0,6.0,5.0,,6.86,6,¥780
,20250727,8,6,3572,5.74,40.35,57.89,5.82,38.96,55.84,29.13,45.63,1.0,3.0,,3.0,,,6.81,4,¥780
,20250727,9,1,4824,6.66,41.43,65.0,7.15,55.32,82.98,22.92,34.38,,2.0,1.0,1.5,5.0,4.0,6.83,2,"¥3,390"
,20250727,9,2,4283,4.76,25.58,44.19,3.9,10.0,30.0,32.0,49.0,4.0,,6.0,2.0,3.0,4.0,6.84,5,"¥3,390"
,20250727,9,3,4905,4.17,21.78,33.66,3.69,15.38,26.92,31.68,49.5,4.0,5.0,,5.0,5.0,4.0,6.83,3,"¥3,390"
,20250727,9,4,4067,6.44,51.39,68.06,6.23,46.67,63.33,38.24,51.96,2.0,2.0,2.0,1.0,2.0,2.0,6.80,1,"¥3,390"
,20250727,9,5,4410,5.07,33.33,49.07,5.76,48.65,59.46,45.83,62.5,1.0,5.0,6.0,3.0,,6.0,6.86,4,"¥3,390"
,20250727,9,6,4766,4.99,30.21,46.88,4.35,26.09,39.13,31.87,47.25,1.0,,4.0,5.0,6.0,,6.84,6,"¥3,390"
,20250727,10,1,4627,5.61,39.39,54.55,6.0,51.85,62.96,46.46,60.61,,3.0,2.0,6.0,5.0,1.0,6.84,1,"¥2,290"
,20250727,10,2,5317,3.74,11.36,32.95,0.0,0.0,0.0,25.81,52.69,3.0,,6.0,5.0,6.0,4.0,6.84,2,"¥2,290"
,20250727,10,3,5264,3.99,21.5,29.91,3.2,12.9,19.35,32.29,45.83,1.0,4.0,,2.0,5.0,1.0,6.84,5,"¥2,290"
,20250727,10,4,5358,2.43,4.62,10.77,0.0,0.0,0.0,36.0,51.0,5.0,6.0,6.0,,,4.0,6.84,3,"¥2,290"
,20250727,10,5,5277,5.15,30.58,50.41,4.7,15.0,45.0,24.74,47.42,3.0,5.0,6.0,2.0,,2.0,6.84,4,"¥2,290"
,20250727,10,6,5367,1.33,0.0,0.0,0.89,0.0,0.0,41.18,54.9,,,,,6.0,6.0,6.97,6,"¥2,290"
,20250727,11,1,4760,7.03,45.71,63.81,8.1,71.23,79.45,47.52,65.35,1.0,1.0,1.0,2.0,1.0,1.0,6.83,2,"¥64,760"
,20250727,11,2,4216,5.53,34.03,57.64,6.88,56.25,75.0,33.01,48.54,1.0,,3.5,1.0,3.0,5.0,6.88,6,"¥64,760"
,20250727,11,3,4506,5.68,40.71,58.41,6.2,60.0,60.0,35.35,53.54,1.0,5.0,3.0,4.0,6.0,2.0,6.90,5,"¥64,760"
,20250727,11,4,4933,6.95,54.48,71.72,6.16,36.84,73.68,43.56,63.37,1.0,1.5,2.0,,4.0,2.0,6.84,3,"¥64,760"
,20250727,11,5,4978,3.91,16.95,33.9,4.89,26.32,42.11,18.48,28.26,2.0,3.0,4.0,1.0,,6.0,6.90,4,"¥64,760"
,20250727,11,6,4133,6.04,39.32,59.83,6.09,41.3,63.04,22.83,39.13,2.0,2.5,1.0,2.0,6.0,,6.86,1,"¥64,760"
,20250727,12,1,3908,6.58,43.26,58.87,6.89,44.44,59.26,12.5,31.25,1.0,2.0,2.0,3.0,2.0,5.0,6.91,1,¥760
,20250727,12,2,4948,5.31,35.94,50.0,5.58,37.5,52.5,30.93,50.52,1.0,1.0,,1.0,3.5,3.0,6.86,2,¥760
,20250727,12,3,3929,4.67,24.44,43.33,4.74,26.32,36.84,24.1,45.78,1.0,3.0,,1.0,4.0,4.0,6.89,5,¥760
,20250727,12,4,4930,5.95,41.23,57.89,5.69,43.75,62.5,41.24,58.76,4.0,3.0,1.0,1.0,3.0,4.0,6.84,3,¥760
,20250727,12,5,4441,6.07,39.29,61.43,6.85,51.85,74.07,20.43,35.48,1.0,4.0,5.0,2.0,1.0,6.0,6.87,4,¥760
,20250727,12,6,4469,5.56,36.0,53.0,5.25,31.82,52.27,24.75,34.65,5.0,,4.0,4.0,3.0,,6.92,6,¥760
,20250728,1,1,3652,3.59,16.67,22.22,3.45,13.79,20.69,34.69,54.08,2.0,5.0,6.0,6.0,5.5,,6.87,3,"¥1,030"
,20250728,1,2,4902,4.81,28.93,45.45,5.2,36.63,49.5,21.79,38.46,5.0,6.0,5.0,3.0,6.0,6.0,6.94,6,"¥1,030"
,20250728,1,3,4933,6.95,54.48,71.72,6.16,36.84,73.68,43.56,63.37,1.0,1.5,2.0,3.0,4.0,2.0,6.82,1,"¥1,030"
,20250728,1,4,5264,3.99,21.5,29.91,3.2,12.9,19.35,32.29,45.83,1.0,4.0,5.0,2.0,5.0,1.0,6.75,2,"¥1,030"
,20250728,1,5,4283,4.76,25.58,44.19,3.9,10.0,30.0,32.0,49.0,4.0,5.0,6.0,2.0,3.0,4.0,6.82,4,"¥1,030"
,20250728,1,6,5367,1.33,0.0,0.0,0.89,0.0,0.0,41.18,54.9,,,,,6.0,6.0,6.89,5,"¥1,030"
,20250728,2,1,4627,5.61,39.39,54.55,6.0,51.85,62.96,46.46,60.61,1.0,3.0,2.0,6.0,5.0,1.0,6.86,4,"¥12,840"
,20250728,2,2,3527,5.29,30.95,50.79,5.48,25.81,64.52,35.35,51.52,1.0,3.0,3.0,4.0,2.0,4.0,6.91,3,"¥12,840"
,20250728,2,3,4981,5.67,39.25,56.07,5.5,40.0,45.0,35.64,49.5,1.0,5.0,2.0,5.0,5.0,2.0,6.98,2,"¥12,840"
,20250728,2,4,4506,5.68,40.71,58.41,6.2,60.0,60.0,35.35,53.54,1.0,5.0,4.0,4.0,6.0,2.0,6.88,1,"¥12,840"
,20250728,2,5,4474,5.14,33.72,46.51,4.26,10.53,21.05,34.38,45.83,3.0,1.0,4.0,4.0,3.0,4.0,6.91,5,"¥12,840"
,20250728,2,6,4766,4.99,30.21,46.88,4.35,26.09,39.13,31.87,47.25,1.0,,4.0,5.0,6.0,6.0,6.90,6,"¥12,840"
,20250728,3,1,3809,4.21,14.29,38.1,4.5,16.67,50.0,44.66,60.19,6.0,1.0,1.5,3.0,4.0,,6.89,5,"¥9,120"
,20250728,3,2,4641,4.44,24.35,37.39,0.0,0.0,0.0,40.82,65.31,4.0,3.0,4.0,4.0,3.0,3.0,6.81,2,"¥9,120"
,20250728,3,3,4905,4.17,21.78,33.66,3.69,15.38,26.92,31.68,49.5,4.0,5.0,3.0,5.0,5.0,4.0,6.82,4,"¥9,120"
,20250728,3,4,4811,4.93,26.56,45.31,5.1,25.64,48.72,32.32,47.47,2.0,6.0,5.0,5.0,6.0,4.0,6.86,1,"¥9,120"
,20250728,3,5,4184,6.6,49.47,68.42,6.49,42.22,73.33,40.59,58.42,1.5,2.0,5.0,3.0,3.0,,6.78,3,"¥9,120"
,20250728,3,6,5277,5.15,30.58,50.41,4.7,15.0,45.0,24.74,47.42,3.0,5.0,6.0,2.0,4.0,2.0,6.84,6,"¥9,120"
,20250728,4,1,4216,5.53,34.03,57.64,6.88,56.25,75.0,33.01,48.54,1.0,6.0,3.5,1.0,3.0,5.0,6.85,1,"¥3,570"
,20250728,4,2,5317,3.74,11.36,32.95,0.0,0.0,0.0,25.81,52.69,3.0,2.0,6.0,5.0,6.0,4.0,6.85,6,"¥3,570"
,20250728,4,3,4067,6.44,51.39,68.06,6.23,46.67,63.33,38.24,51.96,2.0,2.0,2.0,1.0,2.0,2.0,6.92,2,"¥3,570"
,20250728,4,4,4808,5.8,39.86,53.62,7.0,50.0,70.0,26.53,44.9,1.0,3.0,3.0,6.0,4.0,4.0,6.82,4,"¥3,570"
,20250728,4,5,4004,4.49,26.6,42.55,4.17,27.78,27.78,32.04,42.72,3.0,2.0,2.0,3.0,2.0,2.0,6.82,5,"¥3,570"
,20250728,4,6,4462,4.81,32.29,47.92,4.58,34.62,46.15,36.36,62.63,1.0,4.0,,4.0,4.0,,6.85,3,"¥3,570"
,20250728,5,1,4824,6.66,41.43,65.0,7.15,55.32,82.98,22.92,34.38,2.0,2.0,1.0,1.5,5.0,4.0,6.88,3,"¥6,400"
,20250728,5,2,4978,3.91,16.95,33.9,4.89,26.32,42.11,18.48,28.26,2.0,3.0,4.0,1.0,4.0,6.0,6.83,5,"¥6,400"
,20250728,5,3,4930,5.95,41.23,57.89,5.69,43.75,62.5,41.24,58.76,4.0,3.0,1.0,2.0,3.0,4.0,6.85,2,"¥6,400"
,20250728,5,4,5358,2.43,4.62,10.77,0.0,0.0,0.0,36.0,51.0,5.0,6.0,6.0,3.0,,4.0,6.81,4,"¥6,400"
,20250728,5,5,5061,2.9,13.11,24.59,1.14,0.0,0.0,41.41,53.54,3.0,6.0,6.0,1.0,1.0,6.0,6.78,1,"¥6,400"
,20250728,5,6,4866,3.96,20.0,29.0,4.06,17.65,23.53,31.37,52.94,3.0,2.0,,,,3.5,6.88,6,"¥6,400"
,20250728,6,1,4133,6.04,39.32,59.83,6.09,41.3,63.04,22.83,39.13,2.0,2.5,1.0,2.0,6.0,1.0,6.88,1,"¥2,860"
,20250728,6,2,5138,2.61,5.26,8.77,3.25,12.5,18.75,21.28,36.17,6.0,,4.5,4.0,6.0,4.0,6.89,3,"¥2,860"
,20250728,6,3,4948,5.31,35.94,50.0,5.58,37.5,52.5,30.93,50.52,1.0,1.5,,1.0,3.5,3.0,6.88,4,"¥2,860"
,20250728,6,4,3908,6.58,43.26,58.87,6.89,44.44,59.26,12.5,31.25,1.0,2.0,2.0,3.0,2.0,5.0,6.91,2,"¥2,860"
,20250728,6,5,4343,3.21,8.18,21.82,3.78,18.52,25.93,33.33,46.24,5.0,5.0,2.0,5.0,5.0,4.0,6.88,6,"¥2,860"
,20250728,6,6,4349,5.09,32.26,47.31,4.4,20.0,30.0,31.91,47.87,4.0,5.5,3.0,5.0,4.0,,6.87,5,"¥2,860"
,20250728,7,1,4441,6.07,39.29,61.43,6.85,51.85,74.07,20.43,35.48,1.0,4.0,5.0,2.0,2.5,6.0,6.83,2,"¥18,960"
,20250728,7,2,4289,6.08,42.2,63.3,5.38,37.93,51.72,26.53,39.8,3.0,6.0,5.0,,5.0,3.0,6.79,5,"¥18,960"
,20250728,7,3,3929,4.67,24.44,43.33,4.74,26.32,36.84,24.1,45.78,1.0,3.0,5.0,1.0,4.0,4.0,6.82,6,"¥18,960"
,20250728,7,4,4410,5.07,33.33,49.07,5.76,48.65,59.46,45.83,62.5,1.0,5.0,6.0,3.0,4.0,6.0,6.86,3,"¥18,960"
,20250728,7,5,4981,5.67,39.25,56.07,5.5,40.0,45.0,35.64,49.5,1.0,5.0,2.0,5.0,5.0,2.0,6.88,1,"¥18,960"
,20250728,7,6,4154,5.38,35.59,55.93,3.0,0.0,28.57,31.68,49.5,3.0,4.0,6.0,6.0,5.0,6.0,6.88,4,"¥18,960"
,20250728,8,1,4283,4.76,25.58,44.19,3.9,10.0,30.0,32.0,49.0,4.0,5.0,6.0,2.0,3.5,4.0,6.85,6,"¥6,580"
,20250728,8,2,4474,5.14,33.72,46.51,4.26,10.53,21.05,34.38,45.83,3.0,1.0,4.0,4.0,4.0,4.0,6.89,5,"¥6,580"
,20250728,8,3,4760,7.03,45.71,63.81,8.1,71.23,79.45,47.52,65.35,1.5,1.0,1.0,2.0,1.0,1.0,6.87,2,"¥6,580"
,20250728,8,4,4641,4.44,24.35,37.39,0.0,0.0,0.0,40.82,65.31,4.0,2.5,4.0,4.0,3.0,3.0,6.88,1,"¥6,580"
,20250728,8,5,4808,5.8,39.86,53.62,7.0,50.0,70.0,26.53,44.9,1.0,3.0,3.0,5.0,4.0,4.0,6.89,3,"¥6,580"
,20250728,8,6,3572,5.74,40.35,57.89,5.82,38.96,55.84,29.13,45.63,1.0,3.0,,3.0,,4.0,6.91,4,"¥6,580"
,20250728,9,1,4506,5.68,40.71,58.41,6.2,60.0,60.0,35.35,53.54,1.0,5.0,4.0,2.5,6.0,2.0,6.85,3,"¥1,530"
,20250728,9,2,4462,4.81,32.29,47.92,4.58,34.62,46.15,36.36,62.63,1.0,4.0,,4.0,4.0,3.0,6.86,4,"¥1,530"
,20250728,9,3,5277,5.15,30.58,50.41,4.7,15.0,45.0,24.74,47.42,3.0,5.0,6.0,2.0,4.0,4.0,6.86,6,"¥1,530"
,20250728,9,4,5061,2.9,13.11,24.59,1.14,0.0,0.0,41.41,53.54,3.0,6.0,6.0,1.0,1.0,6.0,6.79,1,"¥1,530"
,20250728,9,5,4469,5.56,36.0,53.0,5.25,31.82,52.27,24.75,34.65,5.0,,4.0,4.0,3.0,6.0,6.84,2,"¥1,530"
,20250728,9,6,4560,6.03,43.62,59.57,5.71,28.57,57.14,24.49,39.8,2.0,,,3.0,6.0,3.5,6.93,5,"¥1,530"
,20250728,10,1,4933,6.95,54.48,71.72,6.16,36.84,73.68,43.56,63.37,1.0,1.5,1.5,3.0,4.0,2.0,6.81,1,"¥3,010"
,20250728,10,2,4948,5.31,35.94,50.0,5.58,37.5,52.5,30.93,50.52,1.0,1.5,4.0,1.0,3.5,3.0,6.87,6,"¥3,010"
,20250728,10,3,4184,6.6,49.47,68.42,6.49,42.22,73.33,40.59,58.42,1.5,2.0,5.0,3.0,3.0,,6.85,5,"¥3,010"
,20250728,10,4,4930,5.95,41.23,57.89,5.69,43.75,62.5,41.24,58.76,4.0,3.0,1.5,2.0,3.0,4.0,6.85,2,"¥3,010"
,20250728,10,5,4627,5.61,39.39,54.55,6.0,51.85,62.96,46.46,60.61,2.5,3.0,2.0,6.0,5.0,1.0,6.79,3,"¥3,010"
,20250728,10,6,4216,5.53,34.03,57.64,6.88,56.25,75.0,33.01,48.54,1.0,6.0,3.5,1.0,3.0,5.0,6.85,4,"¥3,010"
,20250728,11,1,4067,6.44,51.39,68.06,6.23,46.67,63.33,38.24,51.96,2.0,2.0,2.0,1.0,2.0,2.0,6.80,1,"¥4,640"
,20250728,11,2,3908,6.58,43.26,58.87,6.89,44.44,59.26,12.5,31.25,1.0,2.0,2.0,2.5,2.0,5.0,6.93,5,"¥4,640"
,20250728,11,3,4824,6.66,41.43,65.0,7.15,55.32,82.98,22.92,34.38,2.5,2.0,1.0,1.5,5.0,4.0,6.91,3,"¥4,640"
,20250728,11,4,3809,4.21,14.29,38.1,4.5,16.67,50.0,44.66,60.19,5.5,1.0,1.5,3.0,4.0,,6.90,2,"¥4,640"
,20250728,11,5,4441,6.07,39.29,61.43,6.85,51.85,74.07,20.43,35.48,1.5,4.0,5.0,2.0,2.5,6.0,6.84,4,"¥4,640"
,20250728,11,6,5264,3.99,21.5,29.91,3.2,12.9,19.35,32.29,45.83,1.0,4.0,5.0,2.0,5.0,1.0,6.81,6,"¥4,640"
,20250728,12,1,4760,7.03,45.71,63.81,8.1,71.23,79.45,47.52,65.35,1.5,1.0,1.5,2.0,1.0,1.0,6.79,1,¥660
,20250728,12,2,4133,6.04,39.32,59.83,6.09,41.3,63.04,22.83,39.13,1.5,2.5,1.0,2.0,6.0,1.0,6.80,2,¥660
,20250728,12,3,4004,4.49,26.6,42.55,4.17,27.78,27.78,32.04,42.72,3.0,2.0,2.0,3.0,3.5,2.0,6.82,6,¥660
,20250728,12,4,3929,4.67,24.44,43.33,4.74,26.32,36.84,24.1,45.78,1.0,3.0,5.5,1.0,4.0,4.0,6.86,4,¥660
,20250728,12,5,3527,5.29,30.95,50.79,5.48,25.81,64.52,35.35,51.52,1.0,3.0,3.0,4.0,2.0,4.0,6.84,3,¥660
,20250728,12,6,4978,3.91,16.95,33.9,4.89,26.32,42.11,18.48,28.26,2.0,4.0,4.0,1.0,4.0,6.0,6.90,5,¥660
,20250729,1,1,4462,4.81,32.29,47.92,4.58,34.62,46.15,36.36,62.63,1.0,4.0,,4.0,4.0,3.0,6.94,1,"¥3,520"
,20250729,1,2,4474,5.14,33.72,46.51,4.26,10.53,21.05,34.38,45.83,3.0,3.0,4.0,4.0,4.0,4.0,6.97,2,"¥3,520"
,20250729,1,3,4184,6.6,49.47,68.42,6.49,42.22,73.33,40.59,58.42,1.5,2.0,5.0,3.0,3.0,,6.96,5,"¥3,520"
,20250729,1,4,5317,3.74,11.36,32.95,0.0,0.0,0.0,25.81,52.69,3.0,4.0,6.0,5.0,6.0,4.0,6.92,4,"¥3,520"
,20250729,1,5,4410,5.07,33.33,49.07,5.76,48.65,59.46,45.83,62.5,1.0,5.0,6.0,3.0,4.0,6.0,6.99,3,"¥3,520"
,20250729,1,6,5138,2.61,5.26,8.77,3.25,12.5,18.75,21.28,36.17,6.0,3.0,4.5,4.0,6.0,4.0,6.95,6,"¥3,520"
,20250729,2,1,5264,3.99,21.5,29.91,3.2,12.9,19.35,32.29,45.83,1.0,4.0,5.0,2.0,5.0,3.5,6.92,4,"¥27,340"
,20250729,2,2,4981,5.67,39.25,56.07,5.5,40.0,45.0,35.64,49.5,1.0,5.0,2.0,5.0,3.0,2.0,7.01,6,"¥27,340"
